Age,Gender,Income,Education,Marital_Status,Employment_Years,Loan_Amount,Loan_Term,Credit_Score,Existing_Loans,Property_Type,Monthly_Debt,Approved_Flag
32,Female,115143,Graduate,Married,30,151645,36,847,3,Own,2803,P1
50,Male,20567,Not Graduate,Married,3,337541,24,389,1,Own,310,P4
29,Male,180230,Graduate,Married,28,485089,48,703,0,Rent,4715,P2
26,Male,154796,Graduate,Married,1,310550,60,319,3,Own,608,P4
36,Male,101803,Not Graduate,Married,16,357432,60,704,3,Rent,4282,P4
60,Male,170451,Not Graduate,Married,25,336066,48,445,2,Rent,3357,P4
52,Female,166083,Graduate,Single,21,472561,36,687,0,Own,1233,P2
43,Male,41434,Graduate,Married,6,470823,12,573,1,Own,2664,P4
33,Female,29692,Graduate,Single,18,61517,12,727,1,Own,2720,P3
27,Male,65641,Not Graduate,Married,27,239177,60,667,3,None,3690,P4
33,Male,20232,Graduate,Married,6,454384,12,607,1,Own,2134,P4
27,Female,123164,Graduate,Married,29,441477,36,704,2,Rent,2967,P3
29,Male,115093,Not Graduate,Single,20,269584,36,832,1,Rent,2078,P2
51,Male,116836,Graduate,Single,2,224752,48,628,1,Own,479,P3
26,Female,33250,Graduate,Married,10,33835,24,395,4,None,3554,P4
23,Female,185276,Not Graduate,Single,26,241419,48,363,2,Rent,1288,P4
45,Female,195778,Graduate,Married,10,255624,36,601,3,Rent,1394,P3
33,Female,126297,Not Graduate,Married,29,318312,60,537,1,Own,1658,P3
41,Female,20990,Not Graduate,Married,13,263324,12,635,0,Own,2833,P4
27,Female,91275,Graduate,Married,10,111871,48,667,4,Own,3539,P3
30,Female,149267,Not Graduate,Married,26,484223,48,403,4,Rent,4074,P4
40,Male,154771,Not Graduate,Married,24,112591,60,709,0,None,2984,P2
52,Female,63809,Not Graduate,Married,7,194391,36,846,5,Rent,1989,P3
39,Male,168087,Not Graduate,Married,24,257367,24,478,5,Own,4735,P3
45,Male,194160,Graduate,Married,7,150126,36,811,5,Own,2375,P2
44,Male,111561,Graduate,Single,27,38961,60,811,2,Own,727,P1
33,Female,88677,Not Graduate,Single,0,307547,12,530,4,Own,4008,P4
33,Male,114703,Graduate,Married,20,122145,48,738,0,Own,4694,P2
40,Female,24911,Graduate,Married,4,440142,24,813,3,None,1453,P4
22,Male,114221,Graduate,Married,20,397739,48,769,0,Rent,1100,P2
51,Female,24848,Graduate,Single,30,216955,36,514,5,Own,1760,P4
48,Female,26261,Not Graduate,Married,20,234548,60,667,5,Own,1717,P4
34,Female,119607,Not Graduate,Married,13,475122,12,626,0,Rent,962,P3
37,Male,111942,Not Graduate,Single,25,18177,12,527,3,Own,172,P2
35,Female,197609,Graduate,Married,6,192450,60,652,3,None,938,P2
50,Male,111381,Graduate,Married,16,35067,24,814,4,Rent,1482,P3
55,Female,196360,Not Graduate,Single,29,73564,12,314,2,Rent,942,P3
25,Male,165280,Graduate,Single,11,460161,60,796,5,Rent,998,P2
39,Female,80709,Not Graduate,Married,0,55204,36,502,2,Own,4717,P4
21,Female,186711,Not Graduate,Married,13,478576,60,756,1,Own,1086,P2
41,Female,106887,Graduate,Married,15,392976,36,359,4,Rent,4108,P4
32,Female,127091,Graduate,Married,25,322347,48,791,3,Own,2861,P2
36,Male,38082,Not Graduate,Married,24,372277,36,546,0,Own,2181,P4
41,Female,58266,Graduate,Married,10,96548,36,805,3,None,3904,P3
35,Male,113992,Not Graduate,Single,23,63042,36,535,1,Rent,84,P3
38,Female,68823,Not Graduate,Single,4,187203,24,711,5,Own,3725,P4
55,Male,127946,Graduate,Single,5,383371,48,628,5,None,2080,P4
57,Female,34384,Not Graduate,Single,18,156206,36,410,2,Own,4146,P4
21,Female,65191,Graduate,Married,21,92000,12,437,5,None,4812,P4
38,Female,139729,Graduate,Married,25,393653,24,596,5,Rent,3657,P4
59,Female,130181,Not Graduate,Married,19,318879,36,568,4,Rent,572,P4
44,Male,197059,Not Graduate,Married,3,270859,60,639,3,Rent,4883,P3
30,Female,181945,Not Graduate,Married,20,209117,36,744,5,Own,3800,P2
47,Female,165913,Not Graduate,Single,13,390930,36,726,5,None,92,P3
27,Female,20171,Graduate,Married,8,368542,12,332,2,Own,951,P4
21,Female,128444,Graduate,Married,10,183453,24,572,0,None,4940,P3
49,Female,61208,Graduate,Married,25,69128,24,381,3,Own,4183,P4
44,Male,68045,Graduate,Single,5,435409,36,582,2,Own,2049,P4
55,Female,57785,Graduate,Single,17,72716,60,595,2,Own,4783,P3
36,Female,102063,Graduate,Married,2,217435,60,848,1,Own,2389,P2
59,Female,42299,Not Graduate,Married,22,448476,24,513,4,Rent,4337,P4
39,Male,115723,Graduate,Single,4,211600,48,549,5,Rent,2887,P4
54,Female,49898,Not Graduate,Married,29,416477,60,581,3,None,3301,P4
25,Female,110082,Not Graduate,Single,27,247104,24,371,1,Rent,42,P4
25,Male,132664,Not Graduate,Single,26,373818,36,333,0,Rent,4851,P4
56,Male,52341,Graduate,Single,10,297944,36,691,4,Own,908,P4
58,Male,38485,Not Graduate,Married,24,143657,12,465,0,Rent,1066,P4
63,Female,165127,Not Graduate,Single,4,447586,36,499,0,None,2230,P4
35,Male,152936,Graduate,Married,8,236383,12,846,1,Own,3776,P1
22,Female,67062,Graduate,Married,4,231589,24,436,1,Own,3848,P4
65,Female,179664,Graduate,Married,1,330983,12,798,2,Own,3133,P2
48,Male,59809,Not Graduate,Married,11,465418,48,646,1,Own,4351,P4
32,Male,186786,Not Graduate,Married,17,436398,60,446,1,Rent,3468,P4
55,Male,40391,Graduate,Single,26,199866,24,825,4,Own,738,P3
61,Female,138832,Not Graduate,Single,1,119477,12,642,4,None,3918,P3
33,Male,23450,Graduate,Married,12,165663,36,472,1,Own,1315,P4
55,Male,55531,Graduate,Single,22,135011,12,548,2,Own,2598,P4
56,Male,92846,Not Graduate,Single,6,151047,36,505,4,Own,3037,P4
43,Male,35353,Not Graduate,Married,22,218224,36,765,5,Own,1960,P4
49,Female,102255,Not Graduate,Single,17,15470,36,556,4,Rent,1805,P3
33,Female,61764,Graduate,Single,17,268874,36,320,3,None,1339,P4
62,Male,37811,Graduate,Single,3,425327,36,679,5,Rent,1489,P4
65,Male,193153,Graduate,Married,5,218026,12,717,4,Own,4931,P2
65,Male,196730,Graduate,Single,27,44220,48,518,4,Rent,1916,P3
54,Female,193223,Graduate,Single,27,197934,48,807,0,Rent,2364,P1
22,Male,47738,Not Graduate,Married,14,170494,12,534,3,Rent,3508,P4
37,Female,88745,Not Graduate,Married,18,299236,36,445,1,Rent,1243,P4
41,Female,78935,Graduate,Married,16,128976,24,686,3,Rent,993,P3
64,Male,78642,Graduate,Married,15,153961,24,370,3,Own,1050,P4
45,Male,94989,Graduate,Married,22,373496,48,842,0,Own,309,P2
45,Male,111802,Graduate,Married,17,91879,36,676,2,None,2256,P2
27,Female,107326,Not Graduate,Single,3,466631,60,474,3,Own,17,P4
56,Male,72504,Graduate,Single,2,152317,36,345,0,Own,1893,P4
36,Male,196369,Not Graduate,Married,26,409272,12,622,5,Own,2633,P3
25,Male,196340,Graduate,Married,22,45602,48,623,5,Own,1290,P2
65,Male,79620,Graduate,Married,6,163399,12,737,0,None,1250,P2
29,Male,59820,Not Graduate,Married,1,191703,24,456,0,Own,3003,P4
21,Female,115888,Graduate,Single,6,230600,60,416,0,Rent,2808,P4
24,Male,86446,Graduate,Married,17,50532,60,527,2,None,3944,P4
41,Male,197687,Not Graduate,Single,18,127283,12,750,3,Own,4405,P1
25,Male,97287,Graduate,Married,5,439168,60,800,1,Own,1241,P3
58,Female,27160,Graduate,Married,5,462371,60,495,5,Own,1468,P4
44,Male,42511,Graduate,Single,6,223278,60,326,1,Own,2622,P4
35,Male,33423,Graduate,Married,13,63778,60,361,1,Own,918,P4
21,Male,88908,Graduate,Married,7,141371,12,599,3,Rent,3641,P3
42,Female,76971,Graduate,Married,14,476218,12,313,5,Own,7,P4
27,Female,174212,Not Graduate,Single,0,459834,48,698,1,Rent,1837,P3
65,Female,180306,Not Graduate,Married,29,407760,12,318,2,None,4907,P4
34,Female,45265,Graduate,Single,27,432182,24,533,2,Own,3670,P4
42,Female,190027,Graduate,Single,10,357231,60,739,2,Own,2584,P2
21,Male,125124,Graduate,Single,24,313561,60,557,2,Own,18,P3
26,Male,75225,Graduate,Single,16,388127,24,671,5,Own,4011,P4
30,Male,93195,Graduate,Single,0,324929,36,483,0,Own,2229,P4
23,Female,99448,Not Graduate,Single,8,172977,36,737,2,Rent,4291,P3
53,Female,50696,Graduate,Married,1,322398,24,535,1,Own,3919,P4
63,Female,176135,Graduate,Single,21,151464,24,714,3,Own,4977,P2
65,Female,22220,Not Graduate,Single,24,314414,36,824,4,Own,589,P4
32,Male,32550,Not Graduate,Married,19,193803,48,509,5,Rent,4299,P4
56,Male,69202,Graduate,Single,0,246295,60,427,2,Own,3558,P4
43,Male,45845,Graduate,Married,7,94898,60,814,1,Rent,1470,P2
23,Female,31129,Not Graduate,Married,14,478735,12,675,5,Rent,4223,P4
25,Female,89011,Graduate,Married,4,374448,48,783,0,Own,2822,P3
45,Male,87818,Not Graduate,Married,3,58069,48,508,0,Rent,3299,P4
40,Male,42602,Not Graduate,Married,9,240147,12,491,5,Own,4814,P4
21,Female,165838,Graduate,Married,18,229882,60,368,5,Rent,2864,P4
62,Female,178864,Graduate,Married,2,443476,36,725,3,Own,3167,P3
53,Female,149544,Graduate,Married,30,378826,48,765,1,Rent,4328,P2
43,Female,113993,Graduate,Married,14,439799,48,751,5,Rent,3846,P3
65,Male,190530,Graduate,Married,5,236059,24,460,5,Rent,3205,P4
64,Male,83090,Not Graduate,Single,0,82147,24,569,5,Rent,4534,P4
64,Female,96863,Not Graduate,Single,29,362021,24,571,4,Own,4552,P4
32,Female,22712,Not Graduate,Married,18,113315,48,366,3,Rent,3068,P4
60,Female,147404,Not Graduate,Married,26,320117,48,300,2,Own,492,P4
43,Female,36649,Not Graduate,Married,24,208267,48,484,2,Own,3463,P4
53,Female,139762,Graduate,Married,30,178076,12,581,3,Own,1663,P2
59,Male,160837,Graduate,Married,27,63813,12,844,2,Rent,2941,P1
28,Male,59068,Not Graduate,Single,23,401037,48,781,5,Rent,1885,P4
41,Female,130163,Not Graduate,Single,26,346270,60,694,0,None,1693,P2
26,Female,74645,Graduate,Married,26,174279,24,830,0,Rent,4874,P2
33,Male,91698,Not Graduate,Single,7,370110,36,726,2,Rent,1244,P4
39,Female,115369,Graduate,Married,18,493265,60,589,1,None,802,P3
59,Male,64905,Graduate,Single,30,362069,24,802,4,Own,3168,P3
59,Male,163399,Not Graduate,Single,26,475001,36,806,5,Rent,3222,P3
38,Female,91033,Graduate,Married,3,237754,12,411,5,Own,4906,P4
35,Female,103126,Graduate,Single,3,191558,24,455,2,Own,287,P4
44,Male,166645,Not Graduate,Single,6,422392,24,833,5,None,4581,P3
62,Male,60993,Not Graduate,Married,22,333179,48,303,0,Own,4198,P4
64,Female,101406,Graduate,Married,12,304894,24,585,5,None,1049,P4
31,Female,198824,Not Graduate,Single,19,322770,36,510,1,None,4094,P3
29,Male,91950,Graduate,Married,4,496838,24,710,0,None,4214,P4
52,Female,40804,Not Graduate,Married,1,345283,12,828,4,Rent,574,P4
34,Male,71196,Graduate,Single,23,408642,48,475,3,Rent,105,P4
29,Female,192060,Not Graduate,Married,9,22790,48,421,2,Rent,3304,P3
22,Male,156644,Not Graduate,Married,1,362518,48,481,1,Rent,2947,P4
39,Female,165629,Graduate,Single,6,162296,36,694,2,None,4316,P2
38,Female,65642,Graduate,Married,10,66035,12,498,3,Own,4652,P4
46,Female,171001,Graduate,Married,12,141837,36,653,0,Rent,520,P2
30,Female,90803,Not Graduate,Single,27,417137,48,491,5,None,4797,P4
53,Female,163085,Not Graduate,Married,6,409703,36,707,4,Own,4266,P3
51,Female,178560,Not Graduate,Single,18,156258,48,334,5,None,3015,P4
41,Female,57470,Not Graduate,Single,8,100068,24,488,0,Own,1805,P4
29,Female,188929,Graduate,Married,15,212362,36,470,5,Own,3154,P3
43,Female,133865,Not Graduate,Married,9,169229,24,629,5,Rent,2824,P4
51,Female,151560,Graduate,Single,10,234066,60,656,2,Rent,1949,P3
37,Female,156215,Not Graduate,Single,18,393090,12,700,3,Rent,391,P3
32,Female,50320,Graduate,Married,18,168999,24,796,3,Own,3618,P3
43,Male,154224,Not Graduate,Married,4,90880,48,738,4,Own,1528,P3
36,Female,58328,Graduate,Married,4,58677,12,322,1,None,1228,P4
39,Male,68882,Graduate,Single,7,344172,36,673,5,Rent,1876,P4
36,Female,40979,Graduate,Single,27,103685,12,309,3,Rent,169,P4
34,Male,52601,Not Graduate,Married,9,113723,36,527,0,Own,1958,P4
53,Female,196207,Graduate,Single,17,402716,24,626,1,None,4177,P3
41,Male,79062,Graduate,Married,13,50941,12,475,0,None,3657,P3
41,Female,89662,Graduate,Married,10,327874,36,685,4,Rent,301,P4
50,Female,106372,Graduate,Single,1,10581,24,738,2,Own,1650,P2
37,Male,148329,Not Graduate,Married,13,471707,12,635,2,None,3324,P3
25,Female,123281,Not Graduate,Single,30,358232,36,589,2,None,4656,P3
59,Male,116506,Not Graduate,Married,29,411429,36,836,4,Rent,2185,P2
23,Female,170651,Not Graduate,Single,9,334860,48,659,5,Rent,4942,P3
46,Female,109270,Graduate,Single,16,204099,60,426,5,Rent,216,P4
32,Male,158426,Graduate,Married,8,497686,48,661,5,Own,4552,P3
30,Male,183962,Not Graduate,Married,28,394172,48,565,1,Rent,799,P3
22,Male,141707,Not Graduate,Single,17,48945,48,313,3,Rent,3647,P4
61,Male,26357,Graduate,Married,28,290333,48,804,3,Rent,503,P3
40,Male,67428,Not Graduate,Single,26,273610,48,738,1,None,4948,P4
36,Female,131194,Graduate,Married,10,146719,48,640,5,Rent,1072,P3
54,Female,106198,Graduate,Married,14,230768,36,670,5,None,1840,P3
22,Male,71258,Graduate,Single,17,487670,48,617,5,Own,3177,P4
46,Male,80378,Not Graduate,Married,7,47833,60,489,5,None,250,P4
43,Male,34104,Not Graduate,Married,25,464603,36,813,0,Own,2853,P3
45,Female,62287,Graduate,Married,17,351685,24,604,0,Own,1461,P3
26,Male,160900,Not Graduate,Single,6,60538,36,486,4,Rent,2165,P4
63,Male,21844,Not Graduate,Single,14,156094,12,677,4,Own,1665,P4
31,Male,170630,Graduate,Married,25,420514,24,386,2,Own,4216,P3
51,Male,81103,Not Graduate,Married,13,353276,60,476,0,Rent,2283,P4
54,Female,165419,Graduate,Married,22,43455,12,371,1,Own,3766,P3
36,Male,66101,Graduate,Single,30,77973,60,346,0,None,207,P4
26,Female,169180,Graduate,Married,10,464766,36,752,0,Own,3414,P2
34,Female,122942,Graduate,Married,30,83007,24,540,1,Own,1917,P2
57,Female,173261,Graduate,Married,12,313962,36,772,3,Own,2994,P1
61,Male,31214,Graduate,Married,17,497806,60,651,3,Rent,4233,P4
63,Female,163536,Graduate,Single,23,87458,12,428,2,Rent,3481,P3
31,Male,68693,Not Graduate,Married,2,26974,36,416,3,Own,1768,P4
48,Female,84592,Not Graduate,Married,21,409545,24,551,4,Own,1133,P4
27,Female,28058,Graduate,Married,17,475223,36,352,0,Own,4437,P4
52,Male,191731,Graduate,Married,20,260312,48,622,1,Rent,1299,P2
39,Female,135455,Graduate,Married,29,120493,60,553,1,Rent,176,P3
53,Female,196566,Not Graduate,Married,15,34477,24,376,0,Own,1490,P3
51,Female,122274,Not Graduate,Married,28,456096,48,589,0,Own,53,P3
65,Male,48473,Graduate,Married,17,400222,36,767,4,None,3706,P4
42,Female,80746,Not Graduate,Married,6,448730,36,800,5,Own,4449,P4
36,Male,99180,Not Graduate,Single,20,395228,12,530,0,None,2161,P4
44,Male,46520,Not Graduate,Married,5,219275,60,340,4,Own,3069,P4
28,Female,187672,Graduate,Married,27,243620,12,775,1,None,4798,P1
26,Male,192426,Graduate,Single,4,194251,12,603,0,Rent,4626,P3
44,Female,121429,Not Graduate,Married,15,366900,48,718,1,Rent,201,P3
58,Male,125191,Graduate,Married,25,54586,36,324,5,Own,345,P4
44,Male,146629,Graduate,Single,0,24873,12,462,2,None,1916,P3
56,Male,142241,Graduate,Married,15,480833,48,457,4,Own,1395,P4
29,Female,31280,Graduate,Single,15,162463,24,694,2,Rent,773,P4
41,Female,115643,Not Graduate,Married,10,22155,60,675,2,Own,756,P2
48,Male,159882,Not Graduate,Single,20,338245,60,708,4,Rent,4082,P3
36,Female,165176,Graduate,Single,10,202482,36,518,5,Rent,969,P3
21,Male,127287,Not Graduate,Married,11,119150,36,471,3,Rent,2398,P4
24,Female,181349,Graduate,Married,8,220101,36,404,5,Rent,224,P4
62,Male,125517,Not Graduate,Single,19,227954,48,439,0,Rent,3100,P4
48,Female,88888,Graduate,Married,27,307940,60,390,5,Rent,3707,P4
32,Male,99679,Not Graduate,Married,5,466314,48,753,1,Own,2990,P3
32,Male,144205,Not Graduate,Single,12,441115,12,673,1,Own,1424,P3
22,Female,179567,Not Graduate,Single,7,414242,12,673,5,Rent,395,P3
63,Female,61379,Not Graduate,Single,7,248653,48,788,2,Own,2002,P3
25,Male,72829,Graduate,Single,30,281208,24,707,1,Rent,3919,P3
55,Female,137334,Not Graduate,Single,22,70424,36,476,0,Own,598,P3
31,Female,157443,Not Graduate,Single,29,290475,36,472,1,None,4110,P3
36,Male,91848,Graduate,Single,19,337340,36,370,4,Rent,4567,P4
33,Male,135772,Not Graduate,Single,20,444068,24,697,0,Rent,3037,P3
58,Female,21220,Graduate,Single,22,27899,12,781,5,None,4221,P3
22,Female,72514,Graduate,Married,20,432215,24,693,4,Rent,1405,P4
36,Female,191995,Not Graduate,Married,25,261632,48,559,1,Own,3106,P3
33,Female,123769,Graduate,Married,10,48706,48,483,4,Own,3621,P3
33,Female,176320,Graduate,Single,3,497832,60,541,3,Rent,3575,P4
29,Female,59177,Graduate,Single,15,235461,12,449,2,Own,3504,P4
62,Female,72350,Not Graduate,Married,0,208669,12,391,3,Own,970,P4
38,Male,195488,Not Graduate,Married,1,99472,12,537,0,Own,4563,P2
39,Female,199597,Graduate,Married,1,41302,36,430,5,Own,3410,P3
38,Female,177833,Not Graduate,Married,2,46193,36,707,4,Own,586,P2
65,Male,77083,Not Graduate,Single,21,137229,12,799,1,Own,3197,P2
36,Female,164262,Not Graduate,Single,18,149736,36,406,0,Own,4549,P3
36,Female,102592,Not Graduate,Married,28,234228,12,303,2,Rent,119,P4
35,Male,171908,Not Graduate,Married,8,307269,48,781,2,Own,4436,P2
35,Male,173227,Graduate,Married,10,495953,36,461,4,Own,1651,P4
25,Male,98275,Graduate,Married,15,398214,12,440,5,None,1487,P4
48,Male,74827,Not Graduate,Single,24,245499,12,771,0,Rent,2438,P3
22,Male,195474,Graduate,Single,28,456676,48,762,1,None,3581,P1
31,Male,101097,Graduate,Single,22,281111,60,619,3,None,515,P3
30,Male,97700,Graduate,Married,15,214363,60,385,2,Rent,1318,P4
34,Male,139806,Graduate,Married,30,112594,36,688,5,Rent,4038,P2
55,Male,188601,Not Graduate,Single,5,214050,36,707,3,Own,1175,P2
47,Female,43484,Graduate,Single,14,25296,60,544,1,Rent,1747,P4
65,Male,197205,Not Graduate,Married,7,80860,60,609,4,Rent,3208,P3
36,Female,96023,Not Graduate,Single,5,472766,60,595,2,Rent,1253,P4
62,Male,24607,Graduate,Married,12,101446,24,664,2,Own,250,P3
23,Female,75694,Graduate,Married,23,285710,36,584,4,None,2638,P4
43,Female,103249,Graduate,Single,9,55735,12,836,2,Rent,482,P2
56,Female,141820,Graduate,Single,25,302601,12,319,4,Rent,1931,P4
44,Male,121946,Graduate,Single,18,488071,24,328,2,None,3301,P4
62,Female,44474,Not Graduate,Married,21,231578,60,383,3,None,3698,P4
35,Male,107882,Graduate,Married,7,68160,36,382,2,Own,4760,P4
22,Male,61891,Graduate,Single,26,16325,36,574,3,Rent,4359,P3
55,Female,68518,Graduate,Single,6,379538,60,343,2,Rent,170,P4
24,Male,148048,Graduate,Married,11,55977,36,405,0,Rent,2433,P3
55,Male,164592,Graduate,Married,24,162293,24,586,1,Rent,114,P2
54,Female,48120,Not Graduate,Married,21,422461,48,795,2,Rent,4006,P4
58,Male,128427,Graduate,Single,9,270888,24,742,1,None,373,P2
42,Female,95963,Graduate,Single,8,437153,24,419,2,Own,3887,P4
61,Male,80599,Not Graduate,Married,13,436992,60,330,2,Own,8,P4
28,Male,148319,Not Graduate,Married,13,332372,36,707,1,Rent,555,P3
40,Male,64789,Not Graduate,Married,1,468403,24,729,2,Rent,4642,P4
26,Male,157785,Graduate,Married,7,23039,60,811,1,None,930,P1
55,Male,92135,Not Graduate,Married,4,123914,48,538,3,Rent,2370,P4
53,Male,37078,Graduate,Married,4,142111,48,332,2,Own,2602,P4
57,Male,162605,Not Graduate,Single,10,456079,24,818,3,Rent,3461,P2
55,Male,173360,Graduate,Married,1,312724,48,458,2,None,4676,P4
34,Male,121353,Not Graduate,Single,20,129766,60,510,5,Own,2082,P4
24,Female,150315,Not Graduate,Married,20,108254,12,528,2,Own,3018,P3
62,Female,46559,Not Graduate,Married,6,403375,12,842,3,Rent,4987,P4
43,Female,81073,Graduate,Married,27,430147,36,499,2,Own,541,P4
25,Female,82982,Not Graduate,Single,18,12548,48,606,4,None,2400,P3
62,Male,157485,Not Graduate,Married,9,185846,12,577,3,Own,1517,P3
65,Male,83367,Graduate,Married,6,269940,36,845,0,Own,4697,P2
41,Female,151094,Graduate,Married,13,121329,12,824,4,None,3075,P2
55,Male,75232,Graduate,Married,29,364278,60,648,4,Own,3248,P4
22,Female,128161,Graduate,Married,0,380166,48,358,2,Own,936,P4
25,Male,57765,Not Graduate,Married,0,420275,60,490,3,Own,4739,P4
33,Male,120527,Graduate,Married,12,394129,24,666,0,None,336,P3
50,Female,34547,Not Graduate,Married,28,421359,48,742,5,None,2476,P4
27,Female,152247,Not Graduate,Single,8,186018,24,714,4,Own,3498,P2
22,Female,25238,Not Graduate,Married,23,152939,12,568,5,Rent,4395,P4
51,Male,199867,Not Graduate,Single,17,161431,36,669,3,Rent,1367,P2
55,Male,171014,Not Graduate,Single,6,427309,36,470,1,Own,1669,P4
54,Female,124139,Graduate,Married,28,326323,36,650,1,Own,189,P2
56,Male,183724,Graduate,Single,5,165205,60,563,5,None,3306,P3
57,Female,165570,Not Graduate,Married,15,362067,24,676,0,Own,985,P2
48,Male,45700,Not Graduate,Single,20,120715,48,780,4,Rent,3086,P4
44,Female,153970,Graduate,Single,20,136910,12,751,0,Own,424,P1
59,Female,87914,Not Graduate,Single,26,5729,60,703,4,Rent,2434,P3
36,Male,174046,Not Graduate,Married,21,483304,36,723,3,Own,2393,P2
25,Female,175486,Graduate,Single,20,121679,48,395,2,Own,2507,P3
54,Male,191815,Not Graduate,Single,4,377326,24,401,4,Own,1543,P4
33,Male,101177,Not Graduate,Single,9,63627,24,762,2,None,850,P2
65,Female,54755,Graduate,Married,10,22838,60,598,3,Own,3879,P3
39,Female,42513,Graduate,Single,11,339094,12,537,4,Rent,4531,P4
59,Male,49782,Graduate,Single,3,53721,36,666,2,Rent,1384,P3
22,Male,198525,Not Graduate,Married,2,76670,24,345,0,Own,2271,P4
50,Male,125543,Graduate,Single,13,168521,24,390,5,Rent,545,P4
41,Female,83324,Not Graduate,Single,22,294765,48,381,3,Own,757,P4
41,Female,100873,Not Graduate,Single,27,14017,48,611,2,Rent,1763,P3
32,Female,51119,Not Graduate,Married,29,67601,36,336,0,Rent,3522,P4
64,Male,122730,Graduate,Married,14,172273,48,324,0,None,3365,P4
